numberOfTweet,text,user name,screen name,description,gender
121,@pablod @freakypab parece que Los dos encontraron la mala sierte porque de aqui no se va el handle haha,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
122,@erikarasmus looks delicious!,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
123,@chile @beINSPORTSUSA @FIFAMANIACOS Hahaha I saw this. I mean would it be such a bad thing? I'll allow it.,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
124,this. is. awesome. #Mr.Bucks himself couldn't have come up with something better http://t.co/yMi3ch6ZC5 #Starbucks #Exit6Pub,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
125,@drewhamm5 @chile you leave my parent's cable out of this!,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
126,"@chile @drewhamm5 wait, what? Haha no! Was I watching a repeat!?!?! Siiiiiigh story of mu life that I didn't catch that.",Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
127,@chile @drewhamm5 ummm man city v. Chelsea was on just now...I'm confused now.,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
128,"I thought #soccer jerseys were gimmicky for changing every year, but these short-sleeve #NBA jerseys are a little much. #notfroshintheNBA",Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
129,El Niño strikes again @chile @drewhamm5 . Always torn when that happens... #thankyoulittlebabyjesus&amp;barclaysforagreatday.,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
130,@Pablomg jajaja no creo. twitter solo puedo tener un pablo jaja,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
131,"@Pablomg De un Pablo al otro, te lo agradezco!",Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
132,I don't think you can ask for anything more in a stout. - Drinking a Rise by @revbrewchicago at @revbrewchicago  — http://t.co/Lr94FPPFFp,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
133,HA! #ZlisedBread! your momma raised you wrong if you don't think that's funny! http://t.co/9D52OrruCq @RyanJayBailey,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
134,@Megrollx3 @Maggie_Maloney The city has officially been put on alert. Watch out!,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
135,This is the first time I have ever agreed with anything that Steven A. Smith has said. Ever. http://t.co/QgXebWauZK #MichaelJordan #dunks,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
136,Oh man  @chile ! What a hit by our boy - #elniño! #istillhatechelsea #playerhatersball,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
137,"Deth's Tar and ""The Goonies."" Anything else? Delicious and entertaining. — Drinking a Deth's Tar by @revbrewchicago — http://t.co/p3joWHlUmp",Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
138,I just earned the 'Untappd 3rd Anniversary' badge on @untappd! http://t.co/J1fCKbxQCz #ut3rd,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
139,@reneesuxx @yanisvanessaa hi guys. Not sure if you should...,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
140,@Haley_Schild quite the honor- thanks!,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
