numberOfTweet,text,user name,screen name,description,gender
114,My favorite!!! https://t.co/X8rr21upic,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
115,@angiclayton @SIRIUSXM @RadioAndySXM hahahh!!!!!,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
116,Live on @RadioAndySXM from 10-12 today. Tom Brokaw &amp; Scott Wolff stop by plus birthday girl Sandra Bernhard #AndyCohenLive,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
117,@buffpuff5 thanks! working on another - out end of year,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
118,@jiggyfaith thanks. am on a break!,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
119,@buffpuff5 has anything that radar online printed EVER been true?? i ask you that,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
120,@andrewfreund @joedubois14 that's brilliant,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
121,Sunshine after the summer downpour #NYC https://t.co/b35elY7dl8,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
122,Yay!!! https://t.co/F0ebkHHD9k,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
123,He is telling me a pretty juicy secret.... https://t.co/gZsrVtX6Hi,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
124,@BookishBren YOU BET,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
125,@KimDarwin8 get a bigger bed so there's room for everybody! xo,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
126,@3rdtime_charm yes baby with your cardinals hat,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
127,Woke up to this bundle next to me https://t.co/SxZtJ3humy,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
128,@Gladiator_BBall I don't think that's a real rumor. Somebody is bored,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
129,@__yungsavvy yes baby,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
130,RE LIVE THE MAGIC OF SEASON 1 #RHONY ALL DAY ON @Bravotv ! @Jillzarin @ramonasinger @Bethenny @mccordalex @CountessLuann!!!,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
131,Saturday Vibez #RHONY https://t.co/dV0gI40vJw,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
132,@RosiePierri thanks Rosie! XOXOXO,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
133,@reneegraziano thank you 💗💗,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
134,"Bedtime. Sag Harbor, NY https://t.co/paZO0tq5Hg",Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
135,#TheGreatest,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
136,@adi 💗💗💗💗,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
137,@billyeichner I knew it,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
138,@DoloresCatania thanks Dolores! Excited for #RHONJ !,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
139,@stepmomspeaks 💗💗💗💗,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
140,These are amazing  https://t.co/5Av9SHbKbJ,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
141,@SeanKleier thanks pal!!,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
142,"Happy Birthday to my road buddy @andersoncooper! Come see us live on stage in #NOLA 6/24,… https://t.co/MNGTc8UbWe",Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
